;train_TotalF1;train_Accuracy;val_TotalF1;val_Accuracy
266;0.6236615770483743;0.656441717791411;0.59055579118184;0.6325459317585301
267;0.624339937085221;0.656441717791411;0.5948929984899664;0.6351706036745407
268;0.632464838673229;0.6608238387379491;0.5912347296794086;0.6299212598425197
269;0.6318332850113269;0.6599474145486416;0.588713701463087;0.6272965879265092
270;0.6321247152185246;0.6608238387379491;0.5962470597911013;0.6351706036745407
271;0.6342628251740217;0.6625766871165644;0.5937457827111295;0.6325459317585301
272;0.6354375747319141;0.6617002629272568;0.5870622968903682;0.6220472440944882
273;0.6350930579954237;0.6608238387379491;0.5976090651006286;0.6299212598425197
274;0.6384894614234079;0.663453111305872;0.5952710260578161;0.6272965879265092
275;0.6373455911683469;0.6617002629272568;0.6058899169146119;0.6351706036745407
276;0.6400479424232443;0.6643295354951797;0.6035274511154817;0.6325459317585301
277;0.6425582184664161;0.6652059596844873;0.6014951135144367;0.6299212598425197
278;0.6410571172679587;0.663453111305872;0.6051432097012783;0.6325459317585301
279;0.6427244074761028;0.6652059596844873;0.6054822062178925;0.6325459317585301
280;0.6480517522607877;0.6695880806310254;0.6031016561347251;0.6299212598425197
281;0.6459861682612219;0.6669588080631026;0.604623283461149;0.6299212598425197
282;0.6447429216730474;0.6660823838737949;0.6070305122753457;0.6325459317585301
283;0.6492181696094844;0.6695880806310254;0.6095895929365802;0.6351706036745407
284;0.650217818857733;0.670464504820333;0.6095895929365802;0.6351706036745407
285;0.6478459071049483;0.6678352322524101;0.6095895929365802;0.6351706036745407
286;0.6515605911556136;0.6713409290096407;0.6075303683557357;0.6325459317585301
287;0.6509025700241704;0.670464504820333;0.6124410593474263;0.6377952755905512
288;0.651633199789693;0.6713409290096407;0.6159127650027353;0.6404199475065617
289;0.6553141852158412;0.6748466257668712;0.6162138031344037;0.6404199475065617
290;0.6577135947775136;0.6765994741454864;0.6162138031344037;0.6404199475065617
291;0.6580169662281057;0.6765994741454864;0.6162138031344037;0.6404199475065617
292;0.6615638980957834;0.6792287467134093;0.6237685145023835;0.6456692913385826
293;0.6655162209483853;0.6818580192813322;0.6275556323799407;0.6482939632545932
294;0.6654061382627167;0.6818580192813322;0.6275556323799407;0.6482939632545932
295;0.666330723877647;0.6818580192813322;0.6287243516048098;0.6482939632545932
296;0.6645930014595076;0.6801051709027169;0.6287243516048098;0.6482939632545932
297;0.6634020326556853;0.6792287467134093;0.6311731527386237;0.6509186351706037
298;0.6665895376876242;0.6818580192813322;0.6311731527386237;0.6509186351706037
299;0.6654454091421305;0.6809815950920245;0.6311731527386237;0.6509186351706037
300;0.6665810889379908;0.6818580192813322;0.6288415088889456;0.6482939632545932
301;0.6709881894152403;0.6853637160385626;0.6322931322305485;0.6509186351706037
302;0.6728966538007759;0.6871165644171779;0.6326431420633093;0.6509186351706037
