;missing in:;chi2:;p_value;category
6489;braf_mut;0.1773075062773834;1.0;aff2_mut
6490;braf_mut;0.17730750627738337;1.0;lifr_mut
1039;fanca_mut;0.0;1.0;cancer_type
3686;flt3_mut;0.23466495190633113;1.0;smarcc1_mut
3687;flt3_mut;0.23466495190633116;1.0;palld_mut
3692;flt3_mut;0.21403173163203928;1.0;men1_mut
6516;braf_mut;0.10132794052977573;1.0;nrg3_mut
6520;braf_mut;0.09594399235852237;1.0;map3k13_mut
6491;braf_mut;0.16638374139032358;1.0;ncoa3_mut
6492;braf_mut;0.1663837413903236;1.0;bap1_mut
6493;braf_mut;0.16093060262199685;1.0;l1cam_mut
6494;braf_mut;0.1609306026219968;1.0;pbrm1_mut
6495;braf_mut;0.15004176582767265;1.0;chd1_mut
6496;braf_mut;0.15004176582767265;1.0;jak1_mut
6497;braf_mut;0.15004176582767265;1.0;setdb1_mut
6498;braf_mut;0.15004176582767265;1.0;arid5b_mut
6499;braf_mut;0.14460604921803932;1.0;egfr_mut
4283;large1_mut;0.1972985880211571;1.0;palld_mut
4285;large1_mut;0.18862011203371815;1.0;bcas3_mut
4288;large1_mut;0.17995085375842731;1.0;men1_mut
4289;large1_mut;0.17129079851739895;1.0;brip1_mut
4290;large1_mut;0.16263993166389423;1.0;nrg3_mut
4267;large1_mut;0.25830725539496774;1.0;l1cam_mut
4269;large1_mut;0.24082974955729822;1.0;chd1_mut
4270;large1_mut;0.2408297495572982;1.0;jak1_mut
4271;large1_mut;0.2408297495572982;1.0;setdb1_mut
4272;large1_mut;0.2408297495572982;1.0;arid5b_mut
4274;large1_mut;0.23210496374488673;1.0;map3k10_mut
6507;braf_mut;0.12292097880937987;1.0;prkcq_mut
6508;braf_mut;0.12292097880937985;1.0;smarcc1_mut
6509;braf_mut;0.12292097880937987;1.0;palld_mut
6510;braf_mut;0.12292097880937988;1.0;dcaf4l2_mut
6511;braf_mut;0.11751411414983501;1.0;bcas3_mut
6514;braf_mut;0.11211299230989662;1.0;men1_mut
6515;braf_mut;0.10671760414494762;1.0;brip1_mut
4275;large1_mut;0.23210496374488676;1.0;smarcc2_mut
4276;large1_mut;0.22338946950416053;1.0;erbb4_mut
4277;large1_mut;0.21468325200025248;1.0;agmo_mut
4279;large1_mut;0.2059862964298593;1.0;smad4_mut
4280;large1_mut;0.1972985880211571;1.0;casp8_mut
4282;large1_mut;0.1972985880211571;1.0;smarcc1_mut
4252;large1_mut;0.3639607493309544;1.0;asxl1_mut
4254;large1_mut;0.3462573652433258;1.0;taf1_mut
4255;large1_mut;0.3462573652433259;1.0;kdm6a_mut
4256;large1_mut;0.32859193053209074;1.0;ctnna3_mut
4258;large1_mut;0.3109643233041774;1.0;foxo3_mut
4259;large1_mut;0.31096432330417745;1.0;usp28_mut
4262;large1_mut;0.2933744221879816;1.0;arid2_mut
4263;large1_mut;0.2845935736350542;1.0;aff2_mut
4266;large1_mut;0.2670600052485364;1.0;bap1_mut
973;myo1a_mut;1.1665034356720696;1.0;asxl2_mut
982;myo1a_mut;0.9287065896849585;1.0;foxo3_mut
986;myo1a_mut;0.8761736916825771;1.0;arid2_mut
6541;ccnd3_mut;0.0;1.0;cancer_type
6544;ccnd3_mut;0.0;1.0;chemotherapy
6547;ccnd3_mut;0.0;1.0;er_status_measured_by_ihc
6548;ccnd3_mut;0.0;1.0;er_status
6551;ccnd3_mut;0.0;1.0;her2_status
990;myo1a_mut;0.7975847006507175;1.0;bap1_mut
991;myo1a_mut;0.7714442856330055;1.0;l1cam_mut
3719;taf4b_mut;0.0;1.0;cancer_type
3722;taf4b_mut;0.0;1.0;chemotherapy
4236;large1_mut;0.4979582098317932;1.0;shank2_mut
4238;large1_mut;0.47098488318827303;1.0;usp9x_mut
4241;large1_mut;0.4530512135300362;1.0;thsd7a_mut
4243;large1_mut;0.4351562357157224;1.0;erbb3_mut
4246;large1_mut;0.39948185583185863;1.0;adgra2_mut
4247;large1_mut;0.3994818558318585;1.0;ubr5_mut
4249;large1_mut;0.3905872484751233;1.0;asxl2_mut
3729;taf4b_mut;0.0;1.0;her2_status
900;myo1a_mut;0.0;1.0;her2_status
903;myo1a_mut;0.0;1.0;inferred_menopausal_state
6559;ccnd3_mut;0.0;1.0;overall_survival
6560;ccnd3_mut;0.0;1.0;pr_status
6567;ccnd3_mut;1.8681461119415708;1.0;muc16_mut
923;myo1a_mut;44.17928433053794;1.0;dnah11_mut
950;myo1a_mut;1.9760614970971186;1.0;stab2_mut
970;myo1a_mut;1.1930675134321416;1.0;adgra2_mut
972;myo1a_mut;1.1665034356720698;1.0;pik3r1_mut
890;myo1a_mut;0.0;1.0;cancer_type
6571;ccnd3_mut;1.2424319800266688;1.0;gata3_mut
6572;ccnd3_mut;1.0495095688969862;1.0;map3k1_mut
6573;ccnd3_mut;0.9210202286719437;1.0;ahnak_mut
6577;ccnd3_mut;0.7176781002638521;1.0;kmt2d_mut
6582;ccnd3_mut;0.5974489358747455;1.0;pde4dip_mut
6583;ccnd3_mut;0.5920543119244381;1.0;akap9_mut
6585;ccnd3_mut;0.5384382942547161;1.0;birc6_mut
893;myo1a_mut;0.0;1.0;chemotherapy
3750;taf4b_mut;2.109035666023106;1.0;map3k1_mut
4220;large1_mut;0.7077014570324114;1.0;col22a1_mut
4221;large1_mut;0.6984722544694681;1.0;pten_mut
4230;large1_mut;0.5612380250552689;1.0;map2k4_mut
4231;large1_mut;0.5250193021802271;1.0;ros1_mut
4232;large1_mut;0.515989159891599;1.0;lamb3_mut
4233;large1_mut;0.5159891598915989;1.0;arid1b_mut
3765;taf4b_mut;1.0179428771065542;1.0;tbx3_mut
3770;taf4b_mut;0.9226296236472296;1.0;cbfb_mut
3778;taf4b_mut;0.755501205473476;1.0;ncor1_mut
3781;taf4b_mut;0.6832989964777029;1.0;runx1_mut
3784;taf4b_mut;0.5912730635370107;1.0;ros1_mut
3787;taf4b_mut;0.5709447155237485;1.0;erbb2_mut
6587;ccnd3_mut;0.506554159953288;1.0;tbx3_mut
6588;ccnd3_mut;0.48541570234780296;1.0;col6a3_mut
6589;ccnd3_mut;0.48014570247740895;1.0;arid1a_mut
6590;ccnd3_mut;0.4748815290303101;1.0;lama2_mut
6595;ccnd3_mut;0.3966115817247604;1.0;col22a1_mut
6596;ccnd3_mut;0.39143933205624026;1.0;pten_mut
6598;ccnd3_mut;0.3811118187608042;1.0;atr_mut
6599;ccnd3_mut;0.38111181876080424;1.0;thada_mut
6601;ccnd3_mut;0.370806891607075;1.0;stab2_mut
6602;ccnd3_mut;0.3502644999978408;1.0;myh9_mut
6605;ccnd3_mut;0.31453022828954913;1.0;map2k4_mut
6606;ccnd3_mut;0.2942324532535099;1.0;ros1_mut
6607;ccnd3_mut;0.28917176137460565;1.0;lamb3_mut
6610;ccnd3_mut;0.28411655236880995;1.0;sf3b1_mut
6612;ccnd3_mut;0.2639503672537973;1.0;ptprd_mut
6613;ccnd3_mut;0.26395036725379717;1.0;usp9x_mut
6615;ccnd3_mut;0.2589224394144789;1.0;setd1a_mut
6618;ccnd3_mut;0.24387119911878472;1.0;erbb3_mut
826;ep300_mut;1.2841361081662;1.0;ctcf_mut
6619;ccnd3_mut;0.2388649375217802;1.0;rb1_mut
6622;ccnd3_mut;0.2238784859595956;1.0;ubr5_mut
6623;ccnd3_mut;0.21889375086046484;1.0;pik3r1_mut
6624;ccnd3_mut;0.21889375086046486;1.0;asxl2_mut
6625;ccnd3_mut;0.20894035181244225;1.0;apc_mut
6626;ccnd3_mut;0.20894035181244228;1.0;ctcf_mut
6627;ccnd3_mut;0.20397167060130533;1.0;asxl1_mut
6628;ccnd3_mut;0.19900832345480735;1.0;fancd2_mut
6630;ccnd3_mut;0.19405030178808017;1.0;kdm6a_mut
6631;ccnd3_mut;0.18415020064648038;1.0;ctnna3_mut
6632;ccnd3_mut;0.17920810409373747;1.0;brca1_mut
6633;ccnd3_mut;0.17427129886492687;1.0;foxo3_mut
6634;ccnd3_mut;0.1742712988649269;1.0;usp28_mut
841;ep300_mut;0.9198412721317153;1.0;bap1_mut
842;ep300_mut;0.8896939629063431;1.0;l1cam_mut
785;ep300_mut;3.309212651716826;1.0;birc6_mut
6635;ccnd3_mut;0.16441352842408252;1.0;brca2_mut
6637;ccnd3_mut;0.16441352842408252;1.0;arid2_mut
6638;ccnd3_mut;0.159492546279909;1.0;aff2_mut
6639;ccnd3_mut;0.15949254627990897;1.0;lifr_mut
6640;ccnd3_mut;0.1496663459493116;1.0;ncoa3_mut
6642;ccnd3_mut;0.1447611109390268;1.0;l1cam_mut
6643;ccnd3_mut;0.14476111093902674;1.0;pbrm1_mut
6644;ccnd3_mut;0.13496632930335137;1.0;chd1_mut
6645;ccnd3_mut;0.13496632930335134;1.0;jak1_mut
6646;ccnd3_mut;0.13496632930335137;1.0;setdb1_mut
6648;ccnd3_mut;0.1300767659615144;1.0;egfr_mut
6649;ccnd3_mut;0.1300767659615144;1.0;map3k10_mut
6650;ccnd3_mut;0.13007676596151443;1.0;smarcc2_mut
3789;taf4b_mut;0.560797050733154;1.0;shank2_mut
3791;taf4b_mut;0.5304198790519044;1.0;usp9x_mut
3792;taf4b_mut;0.5304198790519044;1.0;setd2_mut
3794;taf4b_mut;0.5102231057994681;1.0;thsd7a_mut
3795;taf4b_mut;0.5001410684230495;1.0;afdn_mut
3796;taf4b_mut;0.49006990703085596;1.0;erbb3_mut
3797;taf4b_mut;0.4800096040336941;1.0;rb1_mut
3799;taf4b_mut;0.449893670088477;1.0;adgra2_mut
3800;taf4b_mut;0.44989367008847697;1.0;ubr5_mut
3801;taf4b_mut;0.4398766255361409;1.0;pik3r1_mut
4203;large1_mut;1.2707351034714551;1.0;ush2a_mut
4204;large1_mut;1.2313765317952303;1.0;ryr2_mut
4206;large1_mut;1.1629256375019086;1.0;herc2_mut
4207;large1_mut;1.0660694288913772;1.0;pde4dip_mut
4209;large1_mut;1.0276299592841587;1.0;tg_mut
4215;large1_mut;0.8473639336275309;1.0;lama2_mut
6652;ccnd3_mut;0.12031325257217317;1.0;agmo_mut
6654;ccnd3_mut;0.11543928591478131;1.0;smad4_mut
6655;ccnd3_mut;0.11057050157175136;1.0;casp8_mut
6656;ccnd3_mut;0.11057050157175138;1.0;prkcq_mut
6657;ccnd3_mut;0.11057050157175137;1.0;smarcc1_mut
6658;ccnd3_mut;0.11057050157175138;1.0;palld_mut
6659;ccnd3_mut;0.11057050157175138;1.0;dcaf4l2_mut
6660;ccnd3_mut;0.10570689128222094;1.0;bcas3_mut
6661;ccnd3_mut;0.10084844680287589;1.0;cdkn1b_mut
6663;ccnd3_mut;0.1008484468028759;1.0;men1_mut
6664;ccnd3_mut;0.09599515990790382;1.0;brip1_mut
6665;ccnd3_mut;0.09114702238894759;1.0;nrg3_mut
769;ep300_mut;75.75754571337802;1.0;kmt2c_mut
753;ep300_mut;0.0;1.0;hormone_therapy
6667;ccnd3_mut;0.09114702238894759;1.0;ttyh1_mut
6669;ccnd3_mut;0.08630402605505917;1.0;map3k13_mut
4217;large1_mut;0.8192464548957983;1.0;cbfb_mut
4192;large1_mut;3.3334622242271905;1.0;muc16_mut
4196;large1_mut;23.996273008930196;1.0;gata3_mut
3803;taf4b_mut;0.4198748321151412;1.0;apc_mut
3811;taf4b_mut;0.3502058444846621;1.0;foxo3_mut
3812;taf4b_mut;0.35020584448466213;1.0;usp28_mut
3813;taf4b_mut;0.3303962209582571;1.0;brca2_mut
3815;taf4b_mut;0.3303962209582571;1.0;arid2_mut
3816;taf4b_mut;0.3205072907745785;1.0;aff2_mut
3817;taf4b_mut;0.32050729077457846;1.0;lifr_mut
3818;taf4b_mut;0.30076110877406736;1.0;ncoa3_mut
3819;taf4b_mut;0.3007611087740675;1.0;bap1_mut
3820;taf4b_mut;0.29090382314894575;1.0;l1cam_mut
3821;taf4b_mut;0.2909038231489457;1.0;pbrm1_mut
3822;taf4b_mut;0.2712207783985693;1.0;chd1_mut
6689;nr3c1_mut;0.0;1.0;type_of_breast_surgery
6690;nr3c1_mut;0.0;1.0;cancer_type
6696;nr3c1_mut;0.0;1.0;er_status_measured_by_ihc
6697;nr3c1_mut;0.0;1.0;er_status
741;ep300_mut;0.0;1.0;cancer_type
3823;taf4b_mut;0.2712207783985692;1.0;jak1_mut
3824;taf4b_mut;0.27122077839856923;1.0;setdb1_mut
3826;taf4b_mut;0.26139498568088004;1.0;egfr_mut
3828;taf4b_mut;0.26139498568088;1.0;smarcc2_mut
3829;taf4b_mut;0.25157965706619145;1.0;erbb4_mut
3830;taf4b_mut;0.2417747758475802;1.0;agmo_mut
3831;taf4b_mut;0.23198032535366978;1.0;zfp36l1_mut
3832;taf4b_mut;0.23198032535366978;1.0;smad4_mut
3834;taf4b_mut;0.2221962889485354;1.0;prkcq_mut
4176;large1_mut;0.0;1.0;her2_status
4181;large1_mut;0.0;1.0;primary_tumor_laterality
3836;taf4b_mut;0.2221962889485354;1.0;palld_mut
3841;taf4b_mut;0.20265939203759256;1.0;men1_mut
3842;taf4b_mut;0.19290649843634966;1.0;brip1_mut
4165;large1_mut;0.0;1.0;type_of_breast_surgery
4166;large1_mut;0.0;1.0;cancer_type
4169;large1_mut;0.0;1.0;chemotherapy
4139;prkacg_mut;0.19129910579724704;1.0;men1_mut
4140;prkacg_mut;0.18209292094642404;1.0;brip1_mut
6708;nr3c1_mut;0.0;1.0;overall_survival
6710;nr3c1_mut;0.0;1.0;radio_therapy
4125;prkacg_mut;0.24674221371078045;1.0;map3k10_mut
4126;prkacg_mut;0.24674221371078045;1.0;smarcc2_mut
4127;prkacg_mut;0.2374770937071256;1.0;erbb4_mut
4129;prkacg_mut;0.21897642323174238;1.0;zfp36l1_mut
4132;prkacg_mut;0.20974084131978862;1.0;prkcq_mut
4133;prkacg_mut;0.20974084131978862;1.0;smarcc1_mut
678;cellularity;1.253598862019915;1.0;asxl1_mut
6720;nr3c1_mut;1.2424319800266688;1.0;gata3_mut
6722;nr3c1_mut;0.9210202286719437;1.0;ahnak_mut
6727;nr3c1_mut;0.7121481160351903;1.0;ush2a_mut
6728;nr3c1_mut;0.6900907001406514;1.0;ryr2_mut
683;cellularity;1.1014033208355654;1.0;brca1_mut
686;cellularity;1.0104766584766587;1.0;brca2_mut
690;cellularity;0.9802325682176032;1.0;lifr_mut
697;cellularity;0.8294957644211377;1.0;setdb1_mut
665;cellularity;1.62222468955442;1.0;setd2_mut
666;cellularity;1.591323316833852;1.0;setd1a_mut
6732;nr3c1_mut;0.5920543119244381;1.0;akap9_mut
6733;nr3c1_mut;0.5759066051502776;1.0;tg_mut
6736;nr3c1_mut;0.506554159953288;1.0;tbx3_mut
6741;nr3c1_mut;0.4591238707648219;1.0;cbfb_mut
6742;nr3c1_mut;0.44341830393161635;1.0;ncor2_mut
6744;nr3c1_mut;0.3966115817247604;1.0;col22a1_mut
6745;nr3c1_mut;0.39143933205624026;1.0;pten_mut
668;cellularity;1.5296206298041162;1.0;afdn_mut
671;cellularity;1.3759450731678937;1.0;alk_mut
673;cellularity;1.3759450731678935;1.0;ubr5_mut
675;cellularity;1.3453091606937762;1.0;asxl2_mut
644;cellularity;12.682055410782684;1.0;ncor2_mut
650;cellularity;2.342292637465051;1.0;thada_mut
6747;nr3c1_mut;0.3811118187608042;1.0;atr_mut
6749;nr3c1_mut;0.3759565365495978;1.0;ncor1_mut
6750;nr3c1_mut;0.370806891607075;1.0;stab2_mut
6753;nr3c1_mut;0.3349164467897977;1.0;nf1_mut
6754;nr3c1_mut;0.31453022828954913;1.0;map2k4_mut
6757;nr3c1_mut;0.28917176137460565;1.0;arid1b_mut
6758;nr3c1_mut;0.28411655236880995;1.0;erbb2_mut
6759;nr3c1_mut;0.28411655236880995;1.0;sf3b1_mut
6761;nr3c1_mut;0.2639503672537973;1.0;ptprd_mut
6762;nr3c1_mut;0.26395036725379717;1.0;usp9x_mut
657;cellularity;1.8083367532391394;1.0;ros1_mut
659;cellularity;4.856764753913805;1.0;arid1b_mut
4136;prkacg_mut;0.2005150740538626;1.0;bcas3_mut
4107;prkacg_mut;0.34931394416924966;1.0;ctnna3_mut
4108;prkacg_mut;0.3399392965541866;1.0;brca1_mut
4111;prkacg_mut;0.3118755118755117;1.0;brca2_mut
4112;prkacg_mut;0.31187551187551177;1.0;cacna2d3_mut
4116;prkacg_mut;0.2839016272011467;1.0;ncoa3_mut
4117;prkacg_mut;0.2839016272011467;1.0;bap1_mut
4119;prkacg_mut;0.2745969021315873;1.0;pbrm1_mut
4120;prkacg_mut;0.2560172112410918;1.0;chd1_mut
4122;prkacg_mut;0.2560172112410918;1.0;setdb1_mut
3867;hdac9_mut;0.0;1.0;type_of_breast_surgery
3868;hdac9_mut;0.0;1.0;cancer_type
3871;hdac9_mut;0.0;1.0;chemotherapy
626;cellularity;6.5762276910544815;1.0;cdh1_mut
6763;nr3c1_mut;0.2639503672537973;1.0;setd2_mut
6766;nr3c1_mut;0.24888286412819827;1.0;afdn_mut
6767;nr3c1_mut;0.24387119911878472;1.0;erbb3_mut
6768;nr3c1_mut;0.2388649375217802;1.0;rb1_mut
6769;nr3c1_mut;0.2238784859595956;1.0;alk_mut
6771;nr3c1_mut;0.2238784859595956;1.0;ubr5_mut
6776;nr3c1_mut;0.20397167060130533;1.0;asxl1_mut
6777;nr3c1_mut;0.19900832345480735;1.0;fancd2_mut
6778;nr3c1_mut;0.19405030178808014;1.0;taf1_mut
6810;nr3c1_mut;0.10084844680287589;1.0;cdkn1b_mut
6781;nr3c1_mut;0.17920810409373747;1.0;brca1_mut
6782;nr3c1_mut;0.17427129886492687;1.0;foxo3_mut
6783;nr3c1_mut;0.1742712988649269;1.0;usp28_mut
6786;nr3c1_mut;0.16441352842408252;1.0;arid2_mut
6787;nr3c1_mut;0.159492546279909;1.0;aff2_mut
6788;nr3c1_mut;0.15949254627990897;1.0;lifr_mut
6789;nr3c1_mut;0.1496663459493116;1.0;ncoa3_mut
6790;nr3c1_mut;0.14966634594931164;1.0;bap1_mut
6791;nr3c1_mut;0.1447611109390268;1.0;l1cam_mut
6792;nr3c1_mut;0.14476111093902674;1.0;pbrm1_mut
6794;nr3c1_mut;0.13496632930335134;1.0;jak1_mut
593;cellularity;0.0;1.0;cancer_type
612;cellularity;0.0;1.0;radio_therapy
620;cellularity;85.61554538170904;1.0;kmt2c_mut
6795;nr3c1_mut;0.13496632930335137;1.0;setdb1_mut
6796;nr3c1_mut;0.13496632930335134;1.0;arid5b_mut
6797;nr3c1_mut;0.1300767659615144;1.0;egfr_mut
6798;nr3c1_mut;0.1300767659615144;1.0;map3k10_mut
6800;nr3c1_mut;0.1251924098223844;1.0;erbb4_mut
6801;nr3c1_mut;0.12031325257217317;1.0;agmo_mut
6802;nr3c1_mut;0.11543928591478131;1.0;zfp36l1_mut
6803;nr3c1_mut;0.11543928591478131;1.0;smad4_mut
6804;nr3c1_mut;0.11057050157175136;1.0;casp8_mut
6805;nr3c1_mut;0.11057050157175138;1.0;prkcq_mut
6806;nr3c1_mut;0.11057050157175137;1.0;smarcc1_mut
6807;nr3c1_mut;0.11057050157175138;1.0;palld_mut
6808;nr3c1_mut;0.11057050157175138;1.0;dcaf4l2_mut
6809;nr3c1_mut;0.10570689128222094;1.0;bcas3_mut
3884;hdac9_mut;106.16362166714057;1.0;nottingham_prognostic_index
3886;hdac9_mut;0.0;1.0;overall_survival
3887;hdac9_mut;0.0;1.0;pr_status
3893;hdac9_mut;140.2268790964494;1.0;tp53_mut
3898;hdac9_mut;2.496721741410962;1.0;gata3_mut
4092;prkacg_mut;0.48162201077967814;1.0;thsd7a_mut
4098;prkacg_mut;0.4246744052987323;1.0;ubr5_mut
4100;prkacg_mut;0.41521887675733826;1.0;asxl2_mut
4102;prkacg_mut;0.3963383049895678;1.0;ctcf_mut
4105;prkacg_mut;0.36809341530371564;1.0;taf1_mut
4106;prkacg_mut;0.36809341530371575;1.0;kdm6a_mut
3900;hdac9_mut;1.8508306822198652;1.0;ahnak_mut
3902;hdac9_mut;1.8045890590445208;1.0;cdh1_mut
3910;hdac9_mut;1.189759195224613;1.0;akap9_mut
3912;hdac9_mut;1.0820154481576747;1.0;birc6_mut
6812;nr3c1_mut;0.1008484468028759;1.0;men1_mut
6813;nr3c1_mut;0.09599515990790382;1.0;brip1_mut
6814;nr3c1_mut;0.09114702238894759;1.0;nrg3_mut
6816;nr3c1_mut;0.09114702238894759;1.0;ttyh1_mut
6818;nr3c1_mut;0.08630402605505917;1.0;map3k13_mut
3916;hdac9_mut;0.9648739196126088;1.0;arid1a_mut
3917;hdac9_mut;0.954295331402373;1.0;lama2_mut
3919;hdac9_mut;0.9226296236472296;1.0;cbfb_mut
3920;hdac9_mut;0.8910685959177234;1.0;ncor2_mut
3921;hdac9_mut;0.8178303822841597;1.0;col12a1_mut
3923;hdac9_mut;0.7866145644184257;1.0;pten_mut
3925;hdac9_mut;0.7658609719530476;1.0;atr_mut
3928;hdac9_mut;0.7451527673334117;1.0;stab2_mut
3929;hdac9_mut;0.7038719273551521;1.0;myh9_mut
4075;prkacg_mut;0.7229298263781021;1.0;thada_mut
4080;prkacg_mut;0.6353019686353019;1.0;nf1_mut
4082;prkacg_mut;0.558128627542944;1.0;ros1_mut
4083;prkacg_mut;0.5485290168216997;1.0;lamb3_mut
4090;prkacg_mut;0.5006866325785244;1.0;setd2_mut
6839;tbl1xr1_mut;0.0;1.0;cancer_type
3932;hdac9_mut;0.6320623357462308;1.0;map2k4_mut
3936;hdac9_mut;0.5709447155237485;1.0;erbb2_mut
3939;hdac9_mut;0.5304198790519044;1.0;ptprd_mut
3940;hdac9_mut;0.5304198790519044;1.0;usp9x_mut
3943;hdac9_mut;0.5102231057994681;1.0;thsd7a_mut
3944;hdac9_mut;0.5001410684230495;1.0;afdn_mut
3945;hdac9_mut;0.49006990703085596;1.0;erbb3_mut
3946;hdac9_mut;0.4800096040336941;1.0;rb1_mut
4060;prkacg_mut;1.092435452211988;1.0;tg_mut
4061;prkacg_mut;1.0213619295422296;1.0;birc6_mut
4067;prkacg_mut;0.9008012988112486;1.0;notch1_mut
3947;hdac9_mut;0.44989367008847686;1.0;alk_mut
3951;hdac9_mut;0.4398766255361409;1.0;asxl2_mut
6854;tbl1xr1_mut;0.0;1.0;primary_tumor_laterality
526;neoplasm_histologic_grade;1.8113696850680385;1.0;pik3r1_mut
3952;hdac9_mut;0.4198748321151412;1.0;apc_mut
3953;hdac9_mut;0.4198748321151412;1.0;ctcf_mut
3954;hdac9_mut;0.40989004855723615;1.0;asxl1_mut
3955;hdac9_mut;0.39991598403696704;1.0;fancd2_mut
3956;hdac9_mut;0.3899526213026637;1.0;taf1_mut
3957;hdac9_mut;0.3899526213026638;1.0;kdm6a_mut
3958;hdac9_mut;0.37005793237018064;1.0;ctnna3_mut
3959;hdac9_mut;0.3601265718532688;1.0;brca1_mut
3960;hdac9_mut;0.3502058444846621;1.0;foxo3_mut
3961;hdac9_mut;0.35020584448466213;1.0;usp28_mut
3962;hdac9_mut;0.3303962209582571;1.0;brca2_mut
4043;prkacg_mut;114.18938329964946;1.0;muc16_mut
4047;prkacg_mut;2.0443961366141057;1.0;gata3_mut
4050;prkacg_mut;1.7361491045701567;1.0;dnah11_mut
4054;prkacg_mut;1.3508715514381233;1.0;ush2a_mut
6863;tbl1xr1_mut;13.833195280555909;1.0;pik3ca_mut
6869;tbl1xr1_mut;3.013105605022518;1.0;gata3_mut
6873;tbl1xr1_mut;38.56194800934181;1.0;cdh1_mut
6874;tbl1xr1_mut;0.6870372241386776;1.0;dnah2_mut
469;neoplasm_histologic_grade;140.0886417414767;1.0;tp53_mut
470;neoplasm_histologic_grade;126.09773566549765;1.0;muc16_mut
372;primary_tumor_laterality;3.089426579992041;1.0;afdn_mut
376;primary_tumor_laterality;2.7790428546968227;1.0;adgra2_mut
6875;tbl1xr1_mut;0.6375996249413969;1.0;kmt2d_mut
6876;tbl1xr1_mut;0.6326866759900072;1.0;ush2a_mut
6881;tbl1xr1_mut;0.5259929306595452;1.0;akap9_mut
6882;tbl1xr1_mut;0.511646983947387;1.0;tg_mut
6886;tbl1xr1_mut;0.43125305014021886;1.0;col6a3_mut
380;primary_tumor_laterality;2.593613179369998;1.0;apc_mut
382;primary_tumor_laterality;2.5319360693167856;1.0;asxl1_mut
6894;tbl1xr1_mut;0.3477625570776255;1.0;pten_mut
6896;tbl1xr1_mut;0.3385873870378453;1.0;atr_mut
6898;tbl1xr1_mut;0.33400733087739704;1.0;ncor1_mut
6899;tbl1xr1_mut;0.3294322829795627;1.0;stab2_mut
6900;tbl1xr1_mut;0.3111820100777817;1.0;myh9_mut
6901;tbl1xr1_mut;0.30208671058531367;1.0;runx1_mut
6902;tbl1xr1_mut;0.29754649163931857;1.0;nf1_mut
6903;tbl1xr1_mut;0.27943496606127316;1.0;map2k4_mut
6905;tbl1xr1_mut;0.25690599522028973;1.0;lamb3_mut
6906;tbl1xr1_mut;0.25690599522028973;1.0;arid1b_mut
4056;prkacg_mut;1.2777743883838686;1.0;dnah5_mut
4030;prkacg_mut;0.0;1.0;inferred_menopausal_state
3963;hdac9_mut;0.33039622095825716;1.0;cacna2d3_mut
3966;hdac9_mut;0.32050729077457846;1.0;lifr_mut
3967;hdac9_mut;0.30076110877406736;1.0;ncoa3_mut
3968;hdac9_mut;0.3007611087740675;1.0;bap1_mut
3970;hdac9_mut;0.2909038231489457;1.0;pbrm1_mut
3971;hdac9_mut;0.2712207783985693;1.0;chd1_mut
3973;hdac9_mut;0.27122077839856923;1.0;setdb1_mut
3974;hdac9_mut;0.27122077839856923;1.0;arid5b_mut
3976;hdac9_mut;0.26139498568088;1.0;map3k10_mut
3978;hdac9_mut;0.25157965706619145;1.0;erbb4_mut
3980;hdac9_mut;0.23198032535366978;1.0;zfp36l1_mut
3981;hdac9_mut;0.23198032535366978;1.0;smad4_mut
3982;hdac9_mut;0.2221962889485354;1.0;casp8_mut
6907;tbl1xr1_mut;0.25241484610356063;1.0;erbb2_mut
6909;tbl1xr1_mut;0.247928560169416;1.0;shank2_mut
6911;tbl1xr1_mut;0.23449880260006842;1.0;usp9x_mut
6912;tbl1xr1_mut;0.2344988026000684;1.0;setd2_mut
6913;tbl1xr1_mut;0.23003189061905188;1.0;setd1a_mut
6914;tbl1xr1_mut;0.22556980251706443;1.0;thsd7a_mut
6915;tbl1xr1_mut;0.2211125304842643;1.0;afdn_mut
6917;tbl1xr1_mut;0.21221240347106118;1.0;rb1_mut
6918;tbl1xr1_mut;0.19889813919054555;1.0;alk_mut
6919;tbl1xr1_mut;0.19889813919054558;1.0;adgra2_mut
6921;tbl1xr1_mut;0.19446960050660148;1.0;pik3r1_mut
6922;tbl1xr1_mut;0.19446960050660148;1.0;asxl2_mut
6923;tbl1xr1_mut;0.18562680107106336;1.0;apc_mut
6924;tbl1xr1_mut;0.18562680107106339;1.0;ctcf_mut
6926;tbl1xr1_mut;0.1768029877856821;1.0;fancd2_mut
6927;tbl1xr1_mut;0.1723981818511074;1.0;taf1_mut
6928;tbl1xr1_mut;0.1723981818511074;1.0;kdm6a_mut
6929;tbl1xr1_mut;0.1636027333450916;1.0;ctnna3_mut
6930;tbl1xr1_mut;0.15921207560132794;1.0;brca1_mut
6931;tbl1xr1_mut;0.15482611877591954;1.0;foxo3_mut
6933;tbl1xr1_mut;0.14606827771384734;1.0;brca2_mut
6934;tbl1xr1_mut;0.14606827771384734;1.0;cacna2d3_mut
6935;tbl1xr1_mut;0.14606827771384734;1.0;arid2_mut
6936;tbl1xr1_mut;0.1416963784343308;1.0;aff2_mut
6937;tbl1xr1_mut;0.1416963784343308;1.0;lifr_mut
6938;tbl1xr1_mut;0.1329665848916763;1.0;ncoa3_mut
